BUS_STOP_NUM,Latitude,Longitude
04019,1.2981390046216552,103.84978343031231
04029,1.299662926671523,103.85104130951379
04111,1.2940053627669221,103.8512707113165
04121,1.2961883344184304,103.84959417903549
04142,1.2932024972040723,103.84972497433357
04143,1.2941809704336176,103.85023569354094
04149,1.2927054205244592,103.84983203427004
04151,1.295356154649695,103.85113399665961
04159,1.2948332307736348,103.8510420127435
04167,1.2928028162224572,103.85164857321166
04168,1.292072730980297,103.85122418022267
04179,1.2963949920210918,103.85153152233855
04211,1.2904473376015246,103.84706129384845
04219,1.2909278093772378,103.84690920384985
04222,1.2890397700514957,103.84715897569795
04223,1.2908014846666775,103.84855208522501
04229,1.2903787013485726,103.84870012283065
04239,1.2888058336441148,103.84745548759047
04249,1.2904806510962765,103.8502881349253
04251,1.2897576686814167,103.84883267731962
04311,1.2947838870643824,103.8439105576
04321,1.2921991289534334,103.8430644282984
04329,1.2919031810276294,103.84328514416674
04339,1.2925363138368438,103.84465725317285
05009,1.2858736409514369,103.8493390117054
05012,1.281505427721937,103.84086493801514
05013,1.2840434800569194,103.8429693768197
05019,1.281192956382378,103.8410637216525
05022,1.2858253014833285,103.84448874547438
05023,1.2869757822999177,103.84541710355704
05029,1.2871997229827188,103.84829048702787
05039,1.2828663677384375,103.84247902171941
05049,1.2852419183294932,103.84448261759667
05059,1.2867597765986332,103.84578247869305
05069,1.2802094139509157,103.84024084473553
05129,1.2860526834675285,103.8463384397568
05131,1.284035226142868,103.8452604653334
05189,1.2820440417208168,103.84523879863389
05199,1.2845739625048291,103.84673833719546
05239,1.2783281383453464,103.8412681914363
05241,1.2808025255619606,103.84223339357105
05259,1.2796694571179972,103.84261922721721
05269,1.280848513426706,103.84452505900329
05271,1.2796034962450946,103.84381437486518
05319,1.284444482269488,103.8491814421082
05349,1.36395156128171,103.83433536624487
05411,1.275309786722802,103.8431265054248
05419,1.2748179638517863,103.84319478512799
05421,1.2779105786539855,103.84353755472746
05429,1.2776222149010528,103.84370114485847
05431,1.2739985413577493,103.84194180334765
05519,1.2755327197530417,103.84106405335683
05521,1.2767887123121526,103.84056796681189
05629,1.2732294666884527,103.8419349386792
05631,1.2734805963948956,103.84038577766049
05641,1.2727405979088222,103.84131955976831
05649,1.27239329739863,103.8410025868775
05651,1.2732757895993398,103.84307715016526
06011,1.280714753489244,103.8390186444885
06029,1.2815657262359124,103.8387362968021
06031,1.2860687229303784,103.83869115371553
06039,1.287119473932681,103.83977908535623
06049,1.2846731635152608,103.83521575678012
06051,1.2848252240349955,103.83402537960983
06069,1.2861635163736338,103.8349414021154
06071,1.2867497442857898,103.83358908756972
06081,1.2882289244138245,103.83352283380597
06129,1.290648720600774,103.83448897299814
06131,1.291534894189022,103.83222476878385
06141,1.2894911156202744,103.83410860196702
06149,1.289809758620341,103.83415997077817
06151,1.2887237734771253,103.8373141873429
06159,1.2890900417904612,103.83695685066748
06161,1.2890013499730388,103.83999722711913
06169,1.2893584698999994,103.84007135860017
06171,1.2860825715415398,103.84246537714084
06189,1.2877762881127082,103.84334075409434
07011,1.3010508979290138,103.84982443270351
07021,1.3032032570128222,103.84997333038983
07031,1.3057720716973686,103.85126240820718
07111,1.3088254832677166,103.85322375458927
07211,1.3130238631958329,103.85627825335553
07221,1.315046871784073,103.85787595891844
07231,1.3096743109201012,103.85732909134812
07241,1.3156227358020323,103.85895801431121
07249,1.3153300759192843,103.85950285543103
07319,1.3103235598495966,103.85859664498264
07329,1.3127913369945954,103.85986952884288
07331,1.3082375064439224,103.85893048404591
07351,1.3135529240315027,103.86046519088201
07359,1.3135988458082006,103.86079872225947
07361,1.311699577394913,103.86181205012413
07369,1.3112554394466491,103.86251161753482
07371,1.3092214575864412,103.8635595509572
07379,1.3101239915544776,103.8634271094337
07419,1.3065374302913766,103.85612220476071
07509,1.2973169007803473,103.84908991524033
07517,1.3012804334031591,103.85243423151957
07518,1.300926540453098,103.85214890478598
07529,1.3044597193397247,103.85479299043966
07531,1.3036928367333998,103.85249322127446
07539,1.304344827656416,103.85237108947395
07551,1.3017593804600773,103.85456773545802
07561,1.2994932353615323,103.8526261059181
07569,1.2994748464743275,103.85303191555559
07571,1.3006760492435343,103.85106785420705
07589,1.3032400098335974,103.85542303883634
08011,1.2970292894631796,103.84364128497373
08019,1.2961661835157647,103.84408934476399
08031,1.298390425958802,103.8453511621245
08041,1.2980886220241143,103.84779581853401
08057,1.299313512806821,103.84537264260315
08058,1.298997152030106,103.8463604022403
08069,1.2981492785652562,103.84944879360329
08079,1.2991627673282469,103.84906592384316
08111,1.2998655058679007,103.84084687646303
08121,1.3002616750990177,103.83893481499419
08137,1.3007113277689246,103.8410594001924
08138,1.300439641013021,103.84195305374472
09011,1.3021374178716032,103.83425621621521
09022,1.3025647121193467,103.83234182834398
09023,1.3034813180366591,103.83168679585945
09037,1.3023510326983097,103.8369674615681
09038,1.3015079022362506,103.83861374944905
09047,1.304624044893985,103.83273078052873
09047,1.3044378986420115,103.83302046300658
09048,1.3038349928883781,103.8341848390049
09059,1.3004127068744082,103.83615862708002
09111,1.3045445383754595,103.82892598551456
09121,1.303847275844219,103.82684612054287
09131,1.3040978445175828,103.8232746762926
09139,1.3036385403138397,103.8237479954599
09141,1.3054314618467644,103.82169267221353
09149,1.3060901631497477,103.82131250286886
09159,1.3061165241140407,103.82585193068644
09169,1.3069657996470345,103.82848007890796
09179,1.3058779867396835,103.83052888338385
09191,1.3049548365574066,103.82546608106895
09212,1.3071581653883144,103.83272884804805
09213,1.3078737476663915,103.8330181047922
09219,1.307248257365942,103.83313728822164
10009,1.282100521989287,103.81744772679137
10011,1.2777065222509554,103.83739353810182
10017,1.2783981681864203,103.83777003895412
10018,1.279049634826578,103.83865662988124
10021,1.2774628855623351,103.8383360779917
10039,1.2773805146727564,103.83628647430771
10041,1.2760826895045854,103.83528447868298
10049,1.2762514453331955,103.83462084656354
10051,1.2774220273661343,103.8321581447452
10059,1.2774400461039124,103.83261805197016
10061,1.2785965117299638,103.82947155300188
10069,1.2785382751437608,103.8301201794466
10071,1.280481759535961,103.8263167467565
10079,1.2803683344251096,103.82714566465437
10081,1.2823101273602564,103.82238508196791
10089,1.2829107304337442,103.821742868437
10091,1.2839281758418368,103.81777865564162
10099,1.2842521478202198,103.8175570576821
10101,1.2850392034902904,103.81361602443302
10109,1.2854178015951856,103.81329879024433
10111,1.285905395313729,103.80924174090806
10119,1.2859663246690285,103.81128412266916
10121,1.282619281641266,103.82892502057433
10129,1.2823450433353232,103.8286482234669
10131,1.2861916403855465,103.80679930863528
10139,1.28630041439248,103.80828353941868
10141,1.2858282966257883,103.83226860113518
10149,1.2860723993740124,103.8329276532532
10151,1.2856947359968425,103.82869315964284
10161,1.2859337620252336,103.82654097425423
10169,1.286013565638075,103.82752942654784
10171,1.2874135748200732,103.82340952318691
10179,1.2871740722561213,103.82398710144655
10181,1.2885096413511625,103.82090908254709
10189,1.2885909240967313,103.82192053738534
10191,1.2885960171425994,103.8190079706982
10199,1.2887348014321898,103.8192508967776
10201,1.2893826999168596,103.81654164221355
10209,1.2894403756709771,103.81679900381972
10211,1.2908288439926334,103.81130747709445
10219,1.290880808651375,103.81181573228754
10221,1.2903236811842516,103.83108691372617
10229,1.2905244959814965,103.83187526795851
10231,1.2904027860755383,103.82767699309366
10239,1.2906106094947019,103.82875442141074
10241,1.2906258946830318,103.82353213922953
10249,1.2909102834285604,103.82410936768223
10261,1.2909268377221534,103.82037652756695
10269,1.2912409514288288,103.82050695921819
10271,1.2911892414417387,103.81744571265028
10279,1.2915399754307446,103.8175266196868
10281,1.29152997144248,103.81450678995223
10289,1.2918729399657738,103.81449668601788
10291,1.292157572917122,103.81059247407767
10299,1.292358351725347,103.81150039622348
10301,1.2962774366360905,103.8109118903091
10309,1.2963528042911632,103.81077766339769
10311,1.29557047898736,103.81322749854644
10319,1.2940861314952243,103.8141550751519
10321,1.2944067931721301,103.81591932866675
10329,1.2935621790980811,103.81595580807179
10331,1.2813384314422973,103.81828580097749
10339,1.2811665859396884,103.81861367863267
10341,1.2849257124963462,103.8206282325515
10349,1.2849173236103792,103.82099549361945
10351,1.2868097547045083,103.82208568714077
10359,1.2871784020732766,103.82254988861352
10361,1.2804090819903953,103.82355332078846
10369,1.2803033268102844,103.82388585216584
10371,1.2835787332818764,103.82444709022971
10379,1.2837840103070453,103.82490649559627
10381,1.289131085336904,103.8256098569869
10389,1.2887261328477981,103.825740949953
10391,1.276300613337336,103.8312674653477
10399,1.2758801565861009,103.83011029165735
10401,1.2881477893066755,103.81161115300917
10409,1.2879290116529065,103.81098218895163
10411,1.2892035994093618,103.8128459588511
10419,1.288362332954685,103.8125051121852
10421,1.2889126087774188,103.81503650993186
10429,1.2892875227832838,103.8138935925098
10431,1.287152229735006,103.81401840248184
10439,1.287486066048293,103.81425446724145
10441,1.2865981187136735,103.81162751865764
10449,1.2866271913287612,103.81205409230732
10451,1.287636202376041,103.8172529213369
10459,1.2875568353077613,103.81628343606462
10461,1.2968318962895111,103.81162800599265
10469,1.2966255132386915,103.81229290048053
10471,1.2968006459110233,103.81478600054223
10479,1.2966186782024336,103.81547069312114
10481,1.2877583511137067,103.81794780250775
10489,1.2882065287123317,103.81775055662963
10499,1.276013318216421,103.8334839586198
10501,1.281099285599597,103.82522194256165
10519,1.2916685077190717,103.82614197493307
10599,1.288679559522367,103.80922300545164
10651,1.2833166767428226,103.81542483009669
10659,1.2836620948551685,103.81448931357686
11009,1.3111364080776289,103.78929489660828
11009,1.3110442652178975,103.78930175594178
11019,1.2866700442167707,103.80580742850107
11021,1.2894490344750649,103.8022403869771
11029,1.2901520789470462,103.80205005479398
11031,1.2913333961530344,103.80032993210472
11039,1.2921745003093874,103.80003595152246
11041,1.2963382816612783,103.79952357822764
11049,1.2953316011090992,103.79954771566311
11051,1.2990967567921434,103.80041818106692
11059,1.2986030793926262,103.80075696923305
11061,1.3027948327812024,103.80122529419162
11069,1.302611774475145,103.80161711549079
11071,1.30629960587895,103.80173965180902
11079,1.3055959582567263,103.80192328134147
11081,1.3085813223624547,103.80253847731692
11089,1.3093886346813601,103.80332082890847
11091,1.3122338542053804,103.80368638506602
11099,1.3130064011716445,103.8043632587096
11101,1.3162418937791969,103.80602713690469
11109,1.3154600597716524,103.8057031317235
11111,1.3177974443666958,103.80772950888665
11119,1.317190574388678,103.80758010131942
11131,1.292941592101319,103.80705793449457
11139,1.2931038531182395,103.80739706702201
11141,1.2947043364150155,103.80570069943678
11149,1.2951852615870263,103.80597535732333
11151,1.2985785236694587,103.80236884852907
11159,1.298011602008203,103.80373135122005
11161,1.3020889285709387,103.7983455983683
11169,1.3024051933228453,103.79869292145563
11171,1.305345522382399,103.79474667342097
11179,1.3062216129558555,103.79434373810405
11181,1.307307976274341,103.79214429750378
11189,1.3074120622544105,103.79258214538089
11191,1.3079901489167718,103.78830415815399
11199,1.3083661909859288,103.78845965860846
11201,1.306991734002464,103.81173454972992
11209,1.3082186206582234,103.8103414000913
11211,1.308335847007378,103.80946335599292
